test,instance,passenger_count,id_instance,demand_size,group_id,max_vehicle_capacity,fleet_size,total_capacity,user_base,objective_function,run_time,total_delay_C_obj_val,total_delay_B_obj_val,total_delay_A_obj_val,first_tier_rides_C_obj_val,first_tier_rides_B_obj_val,first_tier_rides_A_obj_val,fleet_capacity_obj_val,total_delay_C_obj_mip_gap,total_delay_B_obj_mip_gap,total_delay_A_obj_mip_gap,first_tier_rides_C_obj_mip_gap,first_tier_rides_B_obj_mip_gap,first_tier_rides_A_obj_mip_gap,fleet_capacity_obj_mip_gap,capacity_01,capacity_02,capacity_03,capacity_04,pk_delay_mean_A,pk_delay_mean_B,pk_delay_mean_C,pk_delay_sum_A,pk_delay_sum_B,pk_delay_sum_C,ride_delay_mean_A,ride_delay_mean_B,ride_delay_mean_C,ride_delay_sum_A,ride_delay_sum_B,ride_delay_sum_C,tier_1,tier_1_A,tier_1_B,tier_1_C,tier_1_pk_delay_sum,tier_1_pk_delay_sum_A,tier_1_pk_delay_sum_B,tier_1_pk_delay_sum_C,tier_1_ride_delay_sum,tier_1_ride_delay_sum_A,tier_1_ride_delay_sum_B,tier_1_ride_delay_sum_C,tier_2,tier_2_A,tier_2_B,tier_2_C,tier_2_pk_delay_sum,tier_2_pk_delay_sum_A,tier_2_pk_delay_sum_B,tier_2_pk_delay_sum_C,tier_2_ride_delay_sum,tier_2_ride_delay_sum_A,tier_2_ride_delay_sum_B,tier_2_ride_delay_sum_C,total,total_A,total_B,total_C,total_delay,total_pk_delay,total_pk_delay_A,total_pk_delay_B,total_pk_delay_C,total_ride_delay,total_ride_delay_A,total_ride_delay_B,total_ride_delay_C
slevels_090,slevels_090__manhattan__020__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,3797.1220054626465,550,1974,340,-3,-12,-4,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,85.0,122.76923076923077,183.33333333333334,340.0,1596.0,550.0,0.0,29.076923076923077,0.0,0.0,378.0,0.0,19.0,4.0,12.0,3.0,2123.0,340.0,1233.0,550.0,378.0,0.0,378.0,0.0,1.0,0.0,1.0,0.0,363.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,13.0,3.0,2864.0,2486.0,340.0,1596.0,550.0,378.0,0.0,378.0,0.0
slevels_100,slevels_100__manhattan__020__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,573.1771564483643,550,1738,340,-3,-13,-4,60,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,15,85.0,104.61538461538461,183.33333333333334,340.0,1360.0,550.0,0.0,29.076923076923077,0.0,0.0,378.0,0.0,20.0,4.0,13.0,3.0,2250.0,340.0,1360.0,550.0,378.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,13.0,3.0,2628.0,2250.0,340.0,1360.0,550.0,378.0,0.0,378.0,0.0
status_quo,status_quo__manhattan__020__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,6147.271854400635,544,2654,612,-3,-13,-4,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,153.0,163.53846153846155,181.33333333333334,612.0,2126.0,544.0,0.0,40.61538461538461,0.0,0.0,528.0,0.0,20.0,4.0,13.0,3.0,3282.0,612.0,2126.0,544.0,528.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,13.0,3.0,3810.0,3282.0,612.0,2126.0,544.0,528.0,0.0,528.0,0.0
slevels_050,slevels_050__manhattan__020__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18006.54776763916,2377,49699,9761,-1,-8,-2,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,218.0,271.6875,317.0,654.0,4347.0,317.0,89.0,73.6875,103.0,267.0,1179.0,103.0,11.0,2.0,8.0,1.0,1787.0,352.0,1118.0,317.0,1496.0,240.0,1153.0,103.0,9.0,1.0,8.0,0.0,3531.0,302.0,3229.0,0.0,53.0,27.0,26.0,0.0,20.0,3.0,16.0,1.0,6867.0,5318.0,654.0,4347.0,317.0,1549.0,267.0,1179.0,103.0
slevels_080,slevels_080__manhattan__020__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18006.296745300293,4391,72248,15439,-1,-13,-2,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,118.0,196.5,211.0,354.0,3144.0,211.0,157.0,145.0625,209.0,471.0,2321.0,209.0,16.0,2.0,13.0,1.0,2496.0,174.0,2111.0,211.0,2534.0,231.0,2094.0,209.0,4.0,1.0,3.0,0.0,1213.0,180.0,1033.0,0.0,467.0,240.0,227.0,0.0,20.0,3.0,16.0,1.0,6710.0,3709.0,354.0,3144.0,211.0,3001.0,471.0,2321.0,209.0
slevels_100,slevels_100__manhattan__020__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,4094.484437942505,211,2303,293,-1,-16,-3,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,97.66666666666667,121.0625,211.0,293.0,1937.0,211.0,0.0,22.875,0.0,0.0,366.0,0.0,20.0,3.0,16.0,1.0,2441.0,293.0,1937.0,211.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,16.0,1.0,2807.0,2441.0,293.0,1937.0,211.0,366.0,0.0,366.0,0.0
status_quo,status_quo__manhattan__020__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18007.75465965271,420,53211,911,-1,-16,-3,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,303.6666666666667,251.375,420.0,911.0,4022.0,420.0,0.0,61.9375,0.0,0.0,991.0,0.0,20.0,3.0,16.0,1.0,5353.0,911.0,4022.0,420.0,991.0,0.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,16.0,1.0,6344.0,5353.0,911.0,4022.0,420.0,991.0,0.0,991.0,0.0
slevels_050,slevels_050__manhattan__020__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18010.45516395569,3137,39824,17747,-1,-7,-3,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,212.8,287.57142857142856,277.0,1064.0,4026.0,277.0,132.4,58.214285714285715,143.0,662.0,815.0,143.0,11.0,3.0,7.0,1.0,1958.0,480.0,1201.0,277.0,1341.0,498.0,700.0,143.0,9.0,2.0,7.0,0.0,3409.0,584.0,2825.0,0.0,279.0,164.0,115.0,0.0,20.0,5.0,14.0,1.0,6987.0,5367.0,1064.0,4026.0,277.0,1620.0,662.0,815.0,143.0
slevels_080,slevels_080__manhattan__020__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18008.11361694336,3137,58107,25596,-1,-12,-5,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,136.4,206.85714285714286,277.0,682.0,2896.0,277.0,48.0,130.71428571428572,143.0,240.0,1830.0,143.0,18.0,5.0,12.0,1.0,3160.0,682.0,2201.0,277.0,2068.0,240.0,1685.0,143.0,2.0,0.0,2.0,0.0,695.0,0.0,695.0,0.0,145.0,0.0,145.0,0.0,20.0,5.0,14.0,1.0,6068.0,3855.0,682.0,2896.0,277.0,2213.0,240.0,1830.0,143.0
slevels_090,slevels_090__manhattan__020__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,3961.837574005127,115,2179,367,-1,-14,-5,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,73.4,134.28571428571428,115.0,367.0,1880.0,115.0,0.0,21.357142857142858,0.0,0.0,299.0,0.0,20.0,5.0,14.0,1.0,2362.0,367.0,1880.0,115.0,299.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,14.0,1.0,2661.0,2362.0,367.0,1880.0,115.0,299.0,0.0,299.0,0.0
slevels_100,slevels_100__manhattan__020__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,1560.5682640075684,115,2179,367,-1,-14,-5,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,73.4,134.28571428571428,115.0,367.0,1880.0,115.0,0.0,21.357142857142858,0.0,0.0,299.0,0.0,20.0,5.0,14.0,1.0,2362.0,367.0,1880.0,115.0,299.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,14.0,1.0,2661.0,2362.0,367.0,1880.0,115.0,299.0,0.0,299.0,0.0
status_quo,status_quo__manhattan__020__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,18014.61381340027,6215,45417,4944,-1,-14,-5,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,276.8,258.42857142857144,115.0,1384.0,3618.0,115.0,0.0,45.0,305.0,0.0,630.0,305.0,20.0,5.0,14.0,1.0,5117.0,1384.0,3618.0,115.0,935.0,0.0,630.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,14.0,1.0,6052.0,5117.0,1384.0,3618.0,115.0,935.0,0.0,630.0,305.0
slevels_050,slevels_050__manhattan__020__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,3069.875383377075,2001,2310,625,-6,-4,-5,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,104.16666666666667,270.125,192.83333333333334,625.0,2161.0,1157.0,0.0,18.625,61.5,0.0,149.0,369.0,15.0,5.0,4.0,6.0,2242.0,325.0,760.0,1157.0,518.0,0.0,149.0,369.0,5.0,1.0,4.0,0.0,1701.0,300.0,1401.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,8.0,6.0,4461.0,3943.0,625.0,2161.0,1157.0,518.0,0.0,149.0,369.0
slevels_080,slevels_080__manhattan__020__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,5046.246173858643,2001,1994,625,-6,-6,-5,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,104.16666666666667,230.625,192.83333333333334,625.0,1845.0,1157.0,0.0,18.625,61.5,0.0,149.0,369.0,17.0,5.0,6.0,6.0,2555.0,325.0,1073.0,1157.0,518.0,0.0,149.0,369.0,3.0,1.0,2.0,0.0,1072.0,300.0,772.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,8.0,6.0,4145.0,3627.0,625.0,1845.0,1157.0,518.0,0.0,149.0,369.0
slevels_090,slevels_090__manhattan__020__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,1627.7969303131104,1084,1685,402,-6,-7,-6,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,67.0,210.625,166.16666666666666,402.0,1685.0,997.0,0.0,0.0,14.5,0.0,0.0,87.0,19.0,6.0,7.0,6.0,2707.0,402.0,1308.0,997.0,87.0,0.0,0.0,87.0,1.0,0.0,1.0,0.0,377.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,8.0,6.0,3171.0,3084.0,402.0,1685.0,997.0,87.0,0.0,0.0,87.0
slevels_100,slevels_100__manhattan__020__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,150.72397422790527,1073,1419,387,-6,-8,-6,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,64.5,177.375,164.33333333333334,387.0,1419.0,986.0,0.0,0.0,14.5,0.0,0.0,87.0,20.0,6.0,8.0,6.0,2792.0,387.0,1419.0,986.0,87.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,8.0,6.0,2879.0,2792.0,387.0,1419.0,986.0,87.0,0.0,0.0,87.0
status_quo,status_quo__manhattan__020__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,20,020_BB,4,20,80,BB,total_delay__first_tier_rides__fleet_capacity,8355.070301055908,823,1977,1122,-6,-8,-6,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,187.0,235.875,136.83333333333334,1122.0,1887.0,821.0,0.0,11.25,0.3333333333333333,0.0,90.0,2.0,20.0,6.0,8.0,6.0,3830.0,1122.0,1887.0,821.0,92.0,0.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,8.0,6.0,3922.0,3830.0,1122.0,1887.0,821.0,92.0,0.0,90.0,2.0
slevels_050,slevels_050__manhattan__020__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18007.79493522644,33001,14439,34174,-10,-2,-4,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,175.42857142857142,188.33333333333334,258.3,1228.0,565.0,2583.0,119.71428571428571,223.0,52.6,838.0,669.0,526.0,16.0,4.0,2.0,10.0,3197.0,458.0,156.0,2583.0,1687.0,503.0,658.0,526.0,4.0,3.0,1.0,0.0,1179.0,770.0,409.0,0.0,346.0,335.0,11.0,0.0,20.0,7.0,3.0,10.0,6409.0,4376.0,1228.0,565.0,2583.0,2033.0,838.0,669.0,526.0
slevels_080,slevels_080__manhattan__020__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18006.695993423462,31998,19268,37794,-10,-3,-6,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,145.85714285714286,101.0,262.8,1021.0,303.0,2628.0,133.85714285714286,260.6666666666667,30.3,937.0,782.0,303.0,19.0,6.0,3.0,10.0,3749.0,818.0,303.0,2628.0,1805.0,720.0,782.0,303.0,1.0,1.0,0.0,0.0,203.0,203.0,0.0,0.0,217.0,217.0,0.0,0.0,20.0,7.0,3.0,10.0,5974.0,3952.0,1021.0,303.0,2628.0,2022.0,937.0,782.0,303.0
slevels_090,slevels_090__manhattan__020__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18036.06547164917,39792,14079,37845,-10,-3,-6,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,145.85714285714286,180.0,200.2,1021.0,540.0,2002.0,133.85714285714286,197.33333333333334,62.4,937.0,592.0,624.0,19.0,6.0,3.0,10.0,3360.0,818.0,540.0,2002.0,1936.0,720.0,592.0,624.0,1.0,1.0,0.0,0.0,203.0,203.0,0.0,0.0,217.0,217.0,0.0,0.0,20.0,7.0,3.0,10.0,5716.0,3563.0,1021.0,540.0,2002.0,2153.0,937.0,592.0,624.0
slevels_100,slevels_100__manhattan__020__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,4633.97834777832,2564,390,528,-10,-3,-7,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,75.42857142857143,58.666666666666664,256.1,528.0,176.0,2561.0,0.0,71.33333333333333,0.3,0.0,214.0,3.0,20.0,7.0,3.0,10.0,3265.0,528.0,176.0,2561.0,217.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,3.0,10.0,3482.0,3265.0,528.0,176.0,2561.0,217.0,0.0,214.0,3.0
status_quo,status_quo__manhattan__020__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18015.576904296875,30787,4274,15928,-10,-3,-7,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,314.14285714285717,366.6666666666667,248.5,2199.0,1100.0,2485.0,0.0,44.666666666666664,58.8,0.0,134.0,588.0,20.0,7.0,3.0,10.0,5784.0,2199.0,1100.0,2485.0,722.0,0.0,134.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,3.0,10.0,6506.0,5784.0,2199.0,1100.0,2485.0,722.0,0.0,134.0,588.0
slevels_050,slevels_050__manhattan__020__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18002.021202087402,46184,16293,10648,-13,-3,-2,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,136.5,266.2,248.46153846153845,273.0,1331.0,3230.0,247.5,153.8,89.6923076923077,495.0,769.0,1166.0,18.0,2.0,3.0,13.0,4095.0,273.0,592.0,3230.0,2329.0,495.0,668.0,1166.0,2.0,0.0,2.0,0.0,739.0,0.0,739.0,0.0,101.0,0.0,101.0,0.0,20.0,2.0,5.0,13.0,7264.0,4834.0,273.0,1331.0,3230.0,2430.0,495.0,769.0,1166.0
slevels_080,slevels_080__manhattan__020__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18004.83856201172,40064,15874,10984,-13,-4,-2,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,130.5,266.6,274.0,261.0,1333.0,3562.0,139.5,93.8,54.30769230769231,279.0,469.0,706.0,19.0,2.0,4.0,13.0,4824.0,261.0,1001.0,3562.0,1366.0,279.0,381.0,706.0,1.0,0.0,1.0,0.0,332.0,0.0,332.0,0.0,88.0,0.0,88.0,0.0,20.0,2.0,5.0,13.0,6610.0,5156.0,261.0,1333.0,3562.0,1454.0,279.0,469.0,706.0
slevels_090,slevels_090__manhattan__020__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18011.985458374023,39093,27334,11197,-13,-5,-2,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,130.5,121.6,279.0,261.0,608.0,3627.0,128.5,176.2,73.38461538461539,257.0,881.0,954.0,20.0,2.0,5.0,13.0,4496.0,261.0,608.0,3627.0,2092.0,257.0,881.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,13.0,6588.0,4496.0,261.0,608.0,3627.0,2092.0,257.0,881.0,954.0
slevels_100,slevels_100__manhattan__020__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18006.318742752075,43831,18273,11197,-13,-5,-2,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,130.5,194.8,247.07692307692307,261.0,974.0,3212.0,128.5,120.8,68.07692307692308,257.0,604.0,885.0,20.0,2.0,5.0,13.0,4447.0,261.0,974.0,3212.0,1746.0,257.0,604.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,13.0,6193.0,4447.0,261.0,974.0,3212.0,1746.0,257.0,604.0,885.0
status_quo,status_quo__manhattan__020__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18011.114347457886,49452,10405,8393,-13,-5,-2,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,136.5,327.0,226.92307692307693,273.0,1635.0,2950.0,122.5,40.0,121.23076923076923,245.0,200.0,1576.0,20.0,2.0,5.0,13.0,4858.0,273.0,1635.0,2950.0,2021.0,245.0,200.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,13.0,6879.0,4858.0,273.0,1635.0,2950.0,2021.0,245.0,200.0,1576.0
slevels_050,slevels_050__manhattan__020__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18012.491527557373,62309,6711,9695,-16,-1,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,59.0,265.5,223.75,118.0,531.0,3580.0,0.0,154.5,114.8125,0.0,309.0,1837.0,19.0,2.0,1.0,16.0,3870.0,118.0,172.0,3580.0,2085.0,0.0,248.0,1837.0,1.0,0.0,1.0,0.0,359.0,0.0,359.0,0.0,61.0,0.0,61.0,0.0,20.0,2.0,2.0,16.0,6375.0,4229.0,118.0,531.0,3580.0,2146.0,0.0,309.0,1837.0
slevels_080,slevels_080__manhattan__020__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18005.88069343567,49485,8814,13625,-16,-2,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,20.5,207.0,273.1875,41.0,414.0,4371.0,0.0,153.0,56.4375,0.0,306.0,903.0,20.0,2.0,2.0,16.0,4826.0,41.0,414.0,4371.0,1209.0,0.0,306.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,16.0,6035.0,4826.0,41.0,414.0,4371.0,1209.0,0.0,306.0,903.0
slevels_090,slevels_090__manhattan__020__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18003.98845100403,60227,11664,13625,-16,-2,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,20.5,132.0,236.9375,41.0,264.0,3791.0,0.0,228.0,86.1875,0.0,456.0,1379.0,20.0,2.0,2.0,16.0,4096.0,41.0,264.0,3791.0,1835.0,0.0,456.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,16.0,5931.0,4096.0,41.0,264.0,3791.0,1835.0,0.0,456.0,1379.0
slevels_100,slevels_100__manhattan__020__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,18006.734157562256,50399,8814,13625,-16,-2,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,20.5,207.0,264.5625,41.0,414.0,4233.0,0.0,153.0,64.625,0.0,306.0,1034.0,20.0,2.0,2.0,16.0,4688.0,41.0,414.0,4233.0,1340.0,0.0,306.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,16.0,6028.0,4688.0,41.0,414.0,4233.0,1340.0,0.0,306.0,1034.0
slevels_050,slevels_050__manhattan__020__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,5645.112424850464,3082,1528,116,-13,-5,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,116.0,103.33333333333333,197.69230769230768,116.0,620.0,2570.0,0.0,151.33333333333334,39.38461538461539,0.0,908.0,512.0,19.0,1.0,5.0,13.0,2990.0,116.0,304.0,2570.0,1365.0,0.0,853.0,512.0,1.0,0.0,1.0,0.0,316.0,0.0,316.0,0.0,55.0,0.0,55.0,0.0,20.0,1.0,6.0,13.0,4726.0,3306.0,116.0,620.0,2570.0,1420.0,0.0,908.0,512.0
slevels_080,slevels_080__manhattan__020__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,4842.9766273498535,3082,1528,116,-13,-5,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,116.0,103.33333333333333,197.69230769230768,116.0,620.0,2570.0,0.0,151.33333333333334,39.38461538461539,0.0,908.0,512.0,19.0,1.0,5.0,13.0,2990.0,116.0,304.0,2570.0,1365.0,0.0,853.0,512.0,1.0,0.0,1.0,0.0,316.0,0.0,316.0,0.0,55.0,0.0,55.0,0.0,20.0,1.0,6.0,13.0,4726.0,3306.0,116.0,620.0,2570.0,1420.0,0.0,908.0,512.0
slevels_090,slevels_090__manhattan__020__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,8206.37566947937,3082,1528,116,-13,-5,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,116.0,103.33333333333333,197.69230769230768,116.0,620.0,2570.0,0.0,151.33333333333334,39.38461538461539,0.0,908.0,512.0,19.0,1.0,5.0,13.0,2990.0,116.0,304.0,2570.0,1365.0,0.0,853.0,512.0,1.0,0.0,1.0,0.0,316.0,0.0,316.0,0.0,55.0,0.0,55.0,0.0,20.0,1.0,6.0,13.0,4726.0,3306.0,116.0,620.0,2570.0,1420.0,0.0,908.0,512.0
slevels_100,slevels_100__manhattan__020__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,20,020_CC,4,20,80,CC,total_delay__first_tier_rides__fleet_capacity,278.5670738220215,3028,1214,116,-13,-6,-1,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,116.0,69.16666666666667,197.69230769230768,116.0,415.0,2570.0,0.0,133.16666666666666,35.23076923076923,0.0,799.0,458.0,20.0,1.0,6.0,13.0,3101.0,116.0,415.0,2570.0,1257.0,0.0,799.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,6.0,13.0,4358.0,3101.0,116.0,415.0,2570.0,1257.0,0.0,799.0,458.0
